-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.47176684881603,10.018214936247723,0.0,-1,-1,-1,-1,14.025500910746812,14.025500910746812,14.025500910746812,14.025500910746812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.043715846994534,32.05828779599271,-1,-1,-1,-1,-1,-1,-1,51.7304189435337,61.56648451730419,71.5846994535519,-1,-1,53.916211293260474,-1,71.5846994535519,-1,32.05828779599271,-1,-1,-1,-1,-1,-1,-1,45.90163934426229,-1,34.06193078324226,-1,47.540983606557376,-1,-1,-1,43.169398907103826,-1,-1,42.25865209471767,-1,-1,100.0,-1,-1,-1,-1,-1,-1,-1,82.87795992714025,-1,-1,-1,21.493624772313296,-1,-1,-1,59.92714025500911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,20.31152647975078,-1,-1,-1,-1,0.0,-1,-1,-1,42.92834890965732,-1,-1,-1,-1,-1,-1,19.87538940809969,-1,-1,-1,-1,-1,-1,-1,99.4392523364486,-1,62.679127725856695,-1,-1,-1,52.087227414330215,73.27102803738318,67.66355140186916,-1,-1,-1,79.12772585669782,87.91277258566979,48.41121495327103,59.81308411214953,64.29906542056075,96.32398753894081,39.68847352024922,74.51713395638629,52.21183800623053,42.80373831775701,-1,71.40186915887851,73.27102803738318,-1,52.71028037383178,63.925233644859816,96.32398753894081,89.47040498442368,50.218068535825545,-1,70.77881619937695,57.07165109034268,-1,78.8785046728972,-1,-1,-1,68.28660436137072,-1,-1,72.02492211838006,-1,-1,-1,53.333333333333336,-1,89.47040498442368,-1,-1,64.04984423676012,-1,-1,45.29595015576324,-1,-1,-1,-1,-1,-1,-1,48.41121495327103,49.40809968847352,-1,-1,48.97196261682243,89.47040498442368,-1,-1,34.0809968847352,-1,-1,-1,-1,-1,-1,-1,44.361370716510905,64.54828660436137,65.17133956386293,53.45794392523364,40.87227414330218,-1,-1,-1,45.109034267912776,-1,-1,42.49221183800623,-1,-1,78.94080996884735,73.58255451713396,-1,-1,-1,-1,-1,40.06230529595015,64.54828660436137,-1,44.04984423676012,33.5202492211838,42.55451713395639,45.29595015576324,33.14641744548287,34.953271028037385,31.713395638629283,55.32710280373832,-1,-1,-1,-1,-1,10.15576323987539,9.345794392523365,0.8722741433021807,-1,10.15576323987539,47.601246105919,47.601246105919,43.613707165109034,-1,52.46105919003115,-1,-1,89.65732087227414,45.981308411214954,69.96884735202492,96.26168224299066,51.21495327102804,78.81619937694704,100.0
22.478386167146976,20.172910662824208,21.902017291066283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.951008645533141,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.76945244956772,-1,-1,59.07780979827089,38.61671469740634,39.76945244956772,-1,-1,-1,-1,-1,-1,-1,-1,50.43227665706052,52.44956772334294,51.29682997118156,-1,52.44956772334294,54.46685878962536,50.14409221902017,50.720461095100866,-1,-1,38.61671469740634,100.0,-1,41.325648414985594,-1,32.27665706051873,-1,-1,40.7492795389049,-1,76.94524495677233,-1,79.2507204610951,-1,37.46397694524496,54.75504322766571,53.31412103746398,-1,-1,32.79538904899135,-1,50.43227665706052,-1,-1,-1,-1,54.75504322766571,39.76945244956772,54.46685878962536,60.518731988472624,44.668587896253605,47.55043227665706,45.53314121037464,47.83861671469741,-1,60.518731988472624,-1,65.99423631123919,40.05763688760807,31.70028818443804,49.85590778097983,57.06051873198847,41.78674351585014,45.99423631123919,47.55043227665706,-1,51.29682997118156,50.14409221902017,34.5821325648415,-1,67.72334293948127,55.61959654178674,62.53602305475504,69.7406340057637,-1,34.5821325648415,50.14409221902017,-1,32.27665706051873,31.70028818443804,28.24207492795389,-1,32.85302593659942,-1,-1,20.172910662824208,-1,-1,34.5821325648415,-1,-1,21.729106628242075,32.91066282420749,37.11815561959654,5.936599423631124,19.020172910662826,26.22478386167147,-1,21.729106628242075,24.553314121037463,19.596541786743515,8.760806916426512,29.394812680115272,49.56772334293948,30.028818443804035,-1,4.610951008645533,-1,-1,-1,-1,1.1527377521613833,0.0,2.0172910662824206,2.190201729106628,3.112391930835735,0.8645533141210374,-1,18.73198847262248,23.40057636887608,9.394812680115274,7.089337175792507,62.88184438040346,29.337175792507203,22.824207492795388,46.68587896253602,44.610951008645536,34.75504322766571,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.38961038961039,-1,-1,-1,10.38961038961039,-1,-1,-1,3.896103896103896,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,1.2987012987012987,-1,-1,-1,-1,85.71428571428571,85.71428571428571,35.064935064935064,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.290505432215399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97.07132735002362,-1,-1,-1,-1,-1,25.36608408124705,25.271610769957487,24.846480869154465,24.61029759093056,-1,-1,-1,-1,-1,-1,100.0,-1,-1,-1,-1,-1,-1,-1,57.06188001889466,-1,-1,43.930089749645724,48.228625413320735,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.92678318375059,12.753897024090694,12.517713745866793,14.690599905526689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,29.286726499763816,-1,-1,54.55833726972131,55.40859707132735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.147850732168163,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.0,96.91629955947137,-1,-1,85.46255506607929,-1,-1,74.44933920704845,-1,-1,-1,-1,84.14096916299559,71.80616740088105,-1,-1,83.25991189427313,-1,-1,-1,52.863436123348016,-1,-1,-1,71.80616740088105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.80616740088105,-1,-1,-1,-1,-1,-1,-1,29.955947136563875,51.10132158590309,-1,-1,-1,-1,-1,-1,-1,51.10132158590309,-1,29.955947136563875,40.52863436123348,8.810572687224669,-1,-1,69.60352422907489,58.590308370044056,-1,-1,45.81497797356828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.26431718061674,30.39647577092511,0.0,-1,-1,61.67400881057269,-1,-1,-1,25.550660792951543,70.48458149779735,-1,18.061674008810574,44.052863436123346,66.07929515418502,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65.48223350253807,65.22842639593908,-1,-1,72.58883248730965,65.48223350253807,-1,-1,77.66497461928934,-1,-1,-1,-1,75.25380710659898,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.6497461928934,82.61421319796955,100.0,-1,-1,-1,-1,-1,-1,58.3756345177665,57.74111675126903,-1,-1,77.53807106598985,77.53807106598985,-1,-1,-1,68.4010152284264,-1,-1,-1,68.02030456852792,-1,-1,-1,-1,-1,-1,-1,70.81218274111676,-1,68.65482233502539,70.81218274111676,66.49746192893402,-1,-1,77.53807106598985,77.53807106598985,-1,-1,-1,68.4010152284264,-1,-1,-1,-1,-1,-1,48.3502538071066,56.7258883248731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2690355329949239,0.0,0.25380710659898476,1.649746192893401,11.040609137055837,15.48223350253807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.685279187817258,15.48223350253807
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.974203338391504,-1,-1,-1,-1,-1,-1,69.04400606980273,100.0,-1,-1,86.64643399089529,71.16843702579666,67.22306525037936,-1,-1,-1,-1,-1,-1,82.09408194233687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.35660091047041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49.92412746585736,-1,-1,29.590288315629742,0.0,-1,-1
60.37735849056604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.477987421383645,26.41509433962264,-1,-1,47.16981132075472,-1,-1,-1,52.83018867924528,-1,-1,-1,-1,-1,-1,38.9937106918239,-1,-1,-1,-1,50.943396226415096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.893081761006286,-1,-1,-1,-1,-1,-1,-1,45.283018867924525,-1,-1,-1,-1,35.84905660377358,24.528301886792452,-1,-1,24.528301886792452,-1,-1,-1,-1,-1,-1,17.61006289308176,-1,-1,-1,-1,-1,-1,-1,100.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.352201257861637,27.67295597484277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,20.754716981132077,-1,-1,8.80503144654088,20.12578616352201,-1,-1,-1,18.238993710691823,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.48409893992932,81.00706713780919,64.48763250883393,86.48409893992932,64.48763250883393,75.53003533568905,81.00706713780919,64.48763250883393,77.91519434628975,77.82685512367492,73.0565371024735,77.82685512367492,82.15547703180212,82.15547703180212,100.0,82.15547703180212,-1,-1,-1,-1,82.15547703180212,82.15547703180212,82.15547703180212,82.15547703180212,-1,-1,90.10600706713781,-1,-1,81.44876325088339,92.40282685512368,-1,-1,-1,-1,-1,38.16254416961131,-1,38.16254416961131,35.600706713780916,-1,-1,-1,-1,-1,39.75265017667844,39.840989399293285,38.957597173144876,39.75265017667844,39.75265017667844,39.840989399293285,37.102473498233216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.03886925795053,8.12720848056537,8.12720848056537,8.12720848056537,9.717314487632509,9.717314487632509,9.717314487632509,8.8339222614841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
